Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Stress_Level,Gender,Grades,Sleep_Group,Total_Active_Hours,Social_Share,Study_to_Sleep_Ratio,Physical_to_Study_Ratio,Lifestyle_Balance,Lifestyle_Balance_Score
156,8.0,1.6,5.3,2.0,7.1,High,Female,8.55,< 7 hours,18.7,0.10695187165775401,1.509433962264151,0.8875,3.344024521441193,0.2302012788059114
157,9.0,0.0,6.7,2.4,5.9,High,Male,8.78,< 7 hours,17.3,0.13872832369942195,1.3432835820895521,0.6555555555555556,3.9474675426151387,0.2021236099856087
158,6.7,1.4,8.7,2.7,4.5,Moderate,Female,7.55,>= 7 hours,15.3,0.17647058823529413,0.7701149425287357,0.6716417910447761,2.2998188334446406,0.3030469399909789
159,6.1,1.8,5.7,1.1,9.3,High,Male,5.95,< 7 hours,18.3,0.06010928961748634,1.0701754385964912,1.5245901639344264,3.8482680086847734,0.20625922457436047
160,9.6,1.4,7.9,3.2,1.9,High,Female,8.57,>= 7 hours,16.099999999999998,0.19875776397515532,1.2151898734177213,0.19791666666666666,3.7933055066349013,0.20862429874661617
161,5.1,2.7,5.9,5.8,4.5,High,Male,6.78,< 7 hours,18.1,0.3204419889502762,0.8644067796610169,0.8823529411764707,1.3275918047351751,0.42962859637400047
162,5.4,4.0,7.5,3.6,3.5,Low,Male,6.48,>= 7 hours,16.5,0.2181818181818182,0.7200000000000001,0.6481481481481481,0.8770214744615248,0.5327589554013373
163,5.3,3.0,6.0,5.4,4.3,Low,Female,6.7,< 7 hours,18.0,0.30000000000000004,0.8833333333333333,0.8113207547169812,1.116542281629615,0.4724687093092503
164,5.2,1.9,7.8,0.4,8.7,Low,Female,6.68,>= 7 hours,16.2,0.02469135802469136,0.6666666666666667,1.673076923076923,3.691882988394946,0.21313404500355873
165,8.9,1.8,7.6,2.5,3.2,High,Female,8.95,>= 7 hours,16.400000000000002,0.15243902439024387,1.1710526315789476,0.3595505617977528,3.250640962435973,0.23525863718842915
166,5.8,0.7,9.3,5.7,2.5,Low,Male,6.15,>= 7 hours,14.7,0.38775510204081637,0.6236559139784945,0.4310344827586207,2.5064915718988563,0.285185342526996
167,6.9,1.1,8.2,2.5,5.3,Moderate,Female,8.05,>= 7 hours,15.8,0.1582278481012658,0.8414634146341464,0.7681159420289855,2.6299556396765835,0.27548546022702813
168,5.1,0.9,6.2,4.0,7.8,Low,Male,7.55,< 7 hours,17.8,0.2247191011235955,0.8225806451612903,1.5294117647058825,2.8548204847240397,0.2594154524089566
169,5.1,0.4,9.0,1.1,8.4,Low,Male,6.3,>= 7 hours,15.0,0.07333333333333333,0.5666666666666667,1.647058823529412,3.7278233148402657,0.2115138264285551
170,5.5,1.0,8.6,5.1,3.8,Low,Female,7.42,>= 7 hours,15.399999999999999,0.33116883116883117,0.6395348837209303,0.6909090909090909,2.0338797080129063,0.32961095898392356
171,9.2,1.6,8.3,1.0,3.9,High,Female,8.75,>= 7 hours,15.7,0.06369426751592357,1.1084337349397588,0.4239130434782609,3.73217988133834,0.2113191013603615
172,5.1,0.3,6.0,0.2,12.4,Low,Male,6.75,< 7 hours,18.0,0.011111111111111112,0.85,2.431372549019608,5.741660619251775,0.14833140623311075
173,5.9,2.3,7.1,5.4,3.3,Low,Male,6.95,>= 7 hours,16.9,0.31952662721893493,0.8309859154929579,0.559322033898305,1.7075811352124193,0.3693333459133983
174,6.3,1.5,8.0,1.6,6.6,Moderate,Female,7.88,>= 7 hours,16.0,0.1,0.7875,1.0476190476190477,2.8319604517012587,0.26096302730787174
175,8.1,1.6,7.8,2.6,3.9,High,Female,8.15,>= 7 hours,16.2,0.16049382716049385,1.0384615384615385,0.4814814814814815,2.8594871335025562,0.2591017835814059
176,8.8,0.6,9.3,2.6,2.7,High,Female,8.25,>= 7 hours,14.7,0.17687074829931973,0.946236559139785,0.3068181818181818,3.550938842991621,0.2197348798786838
177,9.5,3.2,7.1,0.1,4.1,High,Male,8.72,>= 7 hours,16.9,0.00591715976331361,1.3380281690140845,0.431578947368421,3.91184099881373,0.20358965207577204
178,8.2,1.0,5.7,5.0,4.1,High,Male,7.22,< 7 hours,18.299999999999997,0.273224043715847,1.43859649122807,0.5,2.962403303625847,0.25237208920276677
179,9.9,2.1,5.9,1.6,4.5,High,Male,8.8,< 7 hours,18.1,0.08839779005524862,1.6779661016949152,0.45454545454545453,3.800328933131973,0.20831905769997938
180,6.4,2.2,8.3,5.0,2.1,Moderate,Male,6.9,>= 7 hours,15.700000000000001,0.3184713375796178,0.7710843373493975,0.328125,2.1281838892977896,0.3196743015719829
181,6.0,0.0,5.7,5.4,6.9,High,Male,7.38,< 7 hours,18.3,0.29508196721311475,1.0526315789473684,1.1500000000000001,3.1116715765003224,0.2432100865534491
182,8.0,2.7,5.9,5.5,1.9,High,Male,8.5,< 7 hours,18.099999999999998,0.3038674033149172,1.3559322033898304,0.2375,2.783732506306356,0.26428929590907857
183,7.1,1.5,7.6,0.3,7.5,Moderate,Female,7.92,>= 7 hours,16.4,0.01829268292682927,0.9342105263157895,1.0563380281690142,3.730951621235526,0.21137396449191376
184,5.4,2.4,6.2,2.3,7.7,Low,Male,6.65,< 7 hours,17.8,0.1292134831460674,0.8709677419354839,1.4259259259259258,2.6006409466386042,0.27772833082219844
185,6.4,1.4,8.6,1.8,5.8,Moderate,Male,6.92,>= 7 hours,15.400000000000002,0.11688311688311687,0.744186046511628,0.9062499999999999,2.6147020225384514,0.27664797644862094
186,8.3,3.7,8.7,0.7,2.6,High,Male,9.43,>= 7 hours,15.299999999999999,0.0457516339869281,0.9540229885057473,0.3132530120481928,3.2304540444546395,0.23638124643164943
187,5.2,1.0,8.0,0.3,9.5,Low,Female,8.22,>= 7 hours,16.0,0.01875,0.65,1.8269230769230769,4.257542327055207,0.1902029385201561
188,6.7,3.1,5.5,0.5,8.2,High,Male,7.48,< 7 hours,18.5,0.02702702702702703,1.2181818181818183,1.2238805970149251,3.484609016805185,0.22298487922864574
189,8.6,2.0,8.4,2.2,2.8,High,Male,8.57,>= 7 hours,15.600000000000001,0.14102564102564102,1.0238095238095237,0.3255813953488372,3.1517191076194164,0.2408640792111288
190,9.0,2.8,6.4,3.4,2.4,High,Female,8.1,< 7 hours,17.6,0.19318181818181815,1.40625,0.26666666666666666,3.0940803695659445,0.2442550975387961
191,6.8,0.4,9.6,0.8,6.4,Moderate,Male,7.52,>= 7 hours,14.4,0.05555555555555556,0.7083333333333334,0.9411764705882354,3.47179108434441,0.2236240426125823
192,5.9,2.2,9.4,4.4,2.1,Low,Male,7.52,>= 7 hours,14.600000000000001,0.3013698630136986,0.6276595744680851,0.3559322033898305,1.8375708603116963,0.35241410672301376
193,9.0,2.6,8.5,3.3,0.6,High,Male,8.35,>= 7 hours,15.499999999999998,0.21290322580645163,1.0588235294117647,0.06666666666666667,3.603123644839294,0.21724378425531352
194,6.1,4.0,9.7,0.2,4.0,Moderate,Male,6.45,>= 7 hours,14.299999999999999,0.013986013986013988,0.6288659793814433,0.6557377049180328,2.4581497106563703,0.289171980298735
195,8.5,3.7,5.9,3.4,2.5,High,Male,7.65,< 7 hours,18.1,0.1878453038674033,1.4406779661016949,0.29411764705882354,2.698610753702727,0.2703717872984842
196,9.6,3.9,9.7,0.4,0.4,High,Female,9.12,>= 7 hours,14.3,0.027972027972027972,0.9896907216494846,0.04166666666666667,4.342330403519904,0.18718422944060695
197,9.3,3.4,6.6,3.9,0.8,High,Female,8.52,< 7 hours,17.400000000000002,0.22413793103448273,1.4090909090909092,0.08602150537634408,3.5688466857889356,0.21887361707943212
198,6.2,0.5,5.4,4.2,7.7,High,Female,7.1,< 7 hours,18.6,0.22580645161290322,1.1481481481481481,1.2419354838709677,3.116087290176577,0.24294917223611673
199,6.7,2.9,5.3,1.9,7.2,High,Male,8.22,< 7 hours,18.7,0.10160427807486631,1.2641509433962266,1.0746268656716418,2.6663020584072368,0.27275439504688087
200,6.6,2.5,9.4,3.4,2.1,Moderate,Male,7.58,>= 7 hours,14.6,0.2328767123287671,0.702127659574468,0.31818181818181823,2.040424792373719,0.3289014096018078
201,6.2,0.1,9.4,0.1,8.2,Moderate,Male,7.38,>= 7 hours,14.599999999999998,0.006849315068493152,0.6595744680851063,1.3225806451612903,4.179712908801273,0.19306089306625826
202,9.7,3.2,10.0,0.4,0.7,High,Female,9.18,>= 7 hours,13.999999999999998,0.028571428571428577,0.97,0.07216494845360825,4.319722213291034,0.1879797402769556
203,8.8,1.6,7.4,3.8,2.4,High,Male,8.07,>= 7 hours,16.599999999999998,0.22891566265060243,1.1891891891891893,0.2727272727272727,3.230583022716901,0.23637403984990113
204,7.1,3.0,6.2,0.7,7.0,Moderate,Male,8.4,< 7 hours,17.799999999999997,0.03932584269662922,1.1451612903225805,0.9859154929577465,3.1458967984768136,0.24120233778308134
205,6.8,1.1,6.5,1.4,8.2,Moderate,Female,7.52,< 7 hours,17.5,0.08,1.0461538461538462,1.2058823529411764,3.6554753452868476,0.21480083682805648
206,6.9,2.7,6.1,5.7,2.6,Moderate,Male,7.7,< 7 hours,17.900000000000002,0.31843575418994413,1.1311475409836067,0.37681159420289856,2.1639085008382404,0.31606476601174205
207,8.9,0.4,7.1,5.3,2.3,High,Female,8.32,>= 7 hours,16.900000000000002,0.31360946745562124,1.2535211267605635,0.2584269662921348,3.712478956169315,0.2122025391096666
208,8.1,0.7,10.0,1.2,4.0,High,Female,8.38,>= 7 hours,13.999999999999998,0.08571428571428572,0.8099999999999999,0.4938271604938272,3.393130314817474,0.22762812125721063
209,9.7,2.6,8.0,1.9,1.8,High,Female,8.32,>= 7 hours,16.0,0.11875,1.2125,0.18556701030927836,3.8166302763912916,0.20761402528682738
210,6.1,0.7,8.9,2.1,6.2,Moderate,Male,7.02,>= 7 hours,15.100000000000001,0.1390728476821192,0.6853932584269662,1.0163934426229508,2.8016364265669207,0.26304461757881803
211,5.3,3.9,9.4,5.0,0.4,Low,Male,7.7,>= 7 hours,14.6,0.3424657534246575,0.5638297872340425,0.07547169811320756,2.2487033300697243,0.30781511834093445
212,8.5,0.6,9.1,1.3,4.5,High,Male,7.9,>= 7 hours,14.9,0.087248322147651,0.9340659340659341,0.5294117647058824,3.6077462955886097,0.2170258377631133
213,6.1,2.1,8.0,3.5,4.3,Moderate,Male,6.98,>= 7 hours,16.0,0.21875,0.7625,0.7049180327868853,1.6693312034065217,0.3746256735484265
214,9.4,3.8,9.3,1.2,0.3,High,Male,8.32,>= 7 hours,14.7,0.0816326530612245,1.010752688172043,0.031914893617021274,4.095017297480765,0.1962701874426316
215,8.3,2.2,5.4,2.5,5.6,High,Male,7.42,< 7 hours,18.6,0.13440860215053763,1.537037037037037,0.6746987951807228,2.8780780624113262,0.2578596882029281
216,8.6,2.0,5.4,1.3,6.7,High,Male,7.85,< 7 hours,18.6,0.06989247311827956,1.5925925925925923,0.7790697674418605,3.5613667788271024,0.21923253456437403
217,8.4,0.3,9.3,3.0,3.0,High,Female,9.43,>= 7 hours,14.700000000000001,0.2040816326530612,0.9032258064516129,0.35714285714285715,3.397425495871837,0.22740578571229192
218,9.1,1.4,8.4,2.9,2.2,High,Male,8.15,>= 7 hours,15.600000000000001,0.18589743589743588,1.0833333333333333,0.2417582417582418,3.520416642008916,0.22121854669475566
219,6.3,3.5,9.0,3.4,1.8,Moderate,Female,7.78,>= 7 hours,15.000000000000002,0.22666666666666663,0.7,0.28571428571428575,1.8699376103674332,0.3484396303207343
220,8.5,2.7,8.1,3.5,1.2,High,Male,8.45,>= 7 hours,15.899999999999999,0.22012578616352202,1.0493827160493827,0.1411764705882353,3.1637267054324822,0.24016946133743206
221,5.8,3.5,9.4,0.2,5.1,Low,Male,7.1,>= 7 hours,14.6,0.013698630136986302,0.6170212765957447,0.8793103448275862,2.4933244206614322,0.28626027233126494
222,6.7,3.0,5.8,4.9,3.6,High,Male,7.58,< 7 hours,18.2,0.2692307692307693,1.1551724137931034,0.5373134328358209,1.6380883167074154,0.37906236636084073
223,9.2,2.0,5.0,1.7,6.1,High,Female,8.55,< 7 hours,19.0,0.08947368421052632,1.8399999999999999,0.6630434782608696,3.5818989377144628,0.21825012153123105
224,8.2,1.0,8.2,3.2,3.4,High,Female,8.1,>= 7 hours,15.799999999999999,0.20253164556962028,1.0,0.41463414634146345,3.0347981810987035,0.2478438710229846
225,8.9,0.4,8.8,3.2,2.7,High,Female,8.3,>= 7 hours,15.2,0.2105263157894737,1.0113636363636362,0.30337078651685395,3.612016980395672,0.2168248738568626
226,8.2,3.7,5.5,5.6,1.0,High,Female,8.22,< 7 hours,18.5,0.30270270270270266,1.4909090909090907,0.12195121951219513,3.0401480227120516,0.2475156836775314
227,8.4,0.3,6.5,4.2,4.6,High,Male,8.22,< 7 hours,17.5,0.24000000000000002,1.2923076923076924,0.5476190476190476,3.310966626228661,0.23196653713713034
228,6.7,2.5,5.2,5.2,4.4,High,Female,7.15,< 7 hours,18.799999999999997,0.27659574468085113,1.2884615384615385,0.6567164179104478,1.7492855684535902,0.36373085847261655
229,9.9,3.9,8.7,0.2,1.3,High,Male,9.5,>= 7 hours,15.3,0.013071895424836602,1.1379310344827587,0.13131313131313133,4.336953615922894,0.18737281077663528
230,8.4,1.8,6.4,6.0,1.4,High,Male,8.12,< 7 hours,17.6,0.3409090909090909,1.3125,0.16666666666666666,3.382306905057553,0.22819031657639388
231,7.1,1.8,5.8,4.8,4.5,High,Female,7.15,< 7 hours,18.2,0.26373626373626374,1.2241379310344827,0.6338028169014085,2.1702534414210706,0.3154321944531187
232,5.4,2.7,8.3,1.6,6.0,Low,Female,7.38,>= 7 hours,15.700000000000001,0.10191082802547771,0.6506024096385542,1.111111111111111,2.1124630174277605,0.3212889581018804
233,9.8,0.6,7.2,5.7,0.7,High,Female,9.6,>= 7 hours,16.8,0.3392857142857143,1.3611111111111112,0.07142857142857142,4.4279415834749525,0.18423190165576597
234,7.0,1.1,9.9,2.5,3.5,Moderate,Female,7.1,>= 7 hours,14.1,0.1773049645390071,0.7070707070707071,0.5,2.5171081290507433,0.28432449708900387
235,9.5,0.9,6.1,0.2,7.3,High,Female,7.92,< 7 hours,17.9,0.011173184357541902,1.557377049180328,0.7684210526315789,4.629164791478768,0.17764624718639696
236,9.3,1.9,9.8,0.6,2.4,High,Female,9.2,>= 7 hours,14.200000000000001,0.042253521126760556,0.9489795918367347,0.25806451612903225,3.907684736515985,0.20376206983293516
237,9.3,3.1,8.9,2.3,0.4,High,Female,8.8,>= 7 hours,15.1,0.152317880794702,1.0449438202247192,0.04301075268817204,3.8534616472292376,0.20603850873548857
238,5.7,0.1,9.6,3.7,4.9,Low,Female,7.8,>= 7 hours,14.4,0.2569444444444445,0.59375,0.8596491228070176,2.4738633753705965,0.2878639405020696
239,9.0,1.9,5.6,0.8,6.7,High,Male,8.02,< 7 hours,18.400000000000002,0.043478260869565216,1.6071428571428572,0.7444444444444445,3.8944404818493075,0.2043134457775982
240,6.0,2.0,5.3,3.5,7.2,High,Female,8.15,< 7 hours,18.7,0.18716577540106952,1.1320754716981132,1.2,2.357081528783706,0.2978777820633707
241,6.3,3.2,6.6,2.7,5.2,Moderate,Female,7.12,< 7 hours,17.4,0.15517241379310348,0.9545454545454546,0.8253968253968255,1.6901676445449623,0.3717240455358865
242,8.0,1.2,8.5,5.2,1.1,Moderate,Male,6.8,>= 7 hours,15.499999999999998,0.33548387096774196,0.9411764705882353,0.1375,3.348009358808106,0.22999030532770612
243,8.9,0.2,7.4,0.6,6.9,High,Female,8.32,>= 7 hours,16.6,0.03614457831325301,1.2027027027027026,0.7752808988764045,4.409459528483432,0.18486135162570572
244,8.1,2.8,7.8,0.1,5.2,High,Male,7.45,>= 7 hours,16.2,0.00617283950617284,1.0384615384615385,0.6419753086419754,3.4102785809959864,0.2267430461896507
245,6.6,2.1,5.4,2.1,7.8,High,Male,6.98,< 7 hours,18.599999999999998,0.11290322580645164,1.222222222222222,1.1818181818181819,2.9849623113198596,0.2509434021896157
246,7.8,2.8,9.0,0.9,3.5,Moderate,Female,7.78,>= 7 hours,15.0,0.060000000000000005,0.8666666666666667,0.44871794871794873,2.914904229415894,0.25543409018442337
247,5.8,0.4,8.2,4.2,5.4,Low,Male,7.2,>= 7 hours,15.8,0.26582278481012656,0.7073170731707318,0.9310344827586208,2.4623836689950114,0.288818367806783
248,8.5,3.5,8.6,2.7,0.7,High,Male,7.88,>= 7 hours,15.399999999999999,0.17532467532467536,0.9883720930232559,0.08235294117647059,3.3161222333723863,0.23168945315495704
249,6.7,3.3,5.4,5.4,3.2,High,Male,8.18,< 7 hours,18.6,0.2903225806451613,1.2407407407407407,0.47761194029850745,1.701959654829299,0.37010175122810146
250,7.3,2.6,7.6,4.4,2.1,Moderate,Male,7.82,>= 7 hours,16.400000000000002,0.26829268292682923,0.9605263157894737,0.28767123287671237,2.350886357667394,0.2984285031665819
251,5.4,0.2,6.2,1.0,11.2,Low,Female,6.88,< 7 hours,17.8,0.056179775280898875,0.8709677419354839,2.074074074074074,5.047441596162026,0.16535918273847314
252,9.9,1.3,5.9,4.7,2.2,High,Male,8.93,< 7 hours,18.1,0.2596685082872928,1.6779661016949152,0.22222222222222224,3.8612390066747575,0.20570887352523565
253,8.3,2.0,7.8,4.2,1.7,High,Female,8.12,>= 7 hours,16.2,0.2592592592592593,1.0641025641025643,0.2048192771084337,3.044667469527666,0.24723911360673104
254,6.0,2.7,5.4,0.2,9.7,High,Male,7.3,< 7 hours,18.599999999999998,0.010752688172043013,1.111111111111111,1.6166666666666665,4.120275071723569,0.19530200741019635
255,6.3,1.9,9.3,4.4,2.1,Moderate,Male,7.12,>= 7 hours,14.7,0.2993197278911565,0.6774193548387096,0.33333333333333337,2.0854655755170515,0.3241001967206921
256,6.7,1.5,9.9,0.2,5.7,Moderate,Male,8.3,>= 7 hours,14.099999999999998,0.01418439716312057,0.6767676767676768,0.8507462686567164,3.160564295607142,0.240352012119085
257,9.3,2.3,7.2,3.8,1.4,High,Male,9.02,>= 7 hours,16.8,0.22619047619047616,1.2916666666666667,0.15053763440860213,3.5411862419251547,0.22020678006283834
258,9.5,1.7,6.4,3.6,2.8,High,Female,8.55,< 7 hours,17.599999999999998,0.20454545454545459,1.484375,0.29473684210526313,3.488074922742725,0.22281267964860224
259,9.6,0.8,8.1,3.5,2.0,High,Female,8.28,>= 7 hours,15.9,0.22012578616352202,1.1851851851851851,0.20833333333333334,3.9092838218783754,0.20369569906377566
260,8.6,3.6,5.9,1.4,4.5,High,Male,8.43,< 7 hours,18.1,0.07734806629834252,1.4576271186440677,0.5232558139534884,3.0126123768804596,0.2492142041333765
261,9.9,0.7,9.3,2.0,2.1,High,Male,8.98,>= 7 hours,14.7,0.1360544217687075,1.064516129032258,0.21212121212121213,4.198710119389842,0.19235540682875527
262,7.2,2.1,6.8,3.6,4.3,Moderate,Female,7.52,< 7 hours,17.2,0.20930232558139536,1.0588235294117647,0.5972222222222222,2.1400934559032696,0.31846185919085745
263,5.8,1.6,9.8,1.5,5.3,Low,Male,6.52,>= 7 hours,14.2,0.10563380281690142,0.5918367346938775,0.9137931034482759,2.3187640385918242,0.3013169928237222
264,8.9,0.5,9.8,2.2,2.6,High,Male,8.93,>= 7 hours,14.200000000000001,0.15492957746478872,0.9081632653061225,0.29213483146067415,3.681032463861192,0.21362808476981612
265,6.2,0.3,5.8,3.1,8.6,High,Male,7.82,< 7 hours,18.2,0.17032967032967034,1.0689655172413794,1.3870967741935483,3.6189317024042698,0.21650027851233974
266,7.2,1.0,8.1,4.2,3.5,Moderate,Female,7.45,>= 7 hours,15.899999999999999,0.26415094339622647,0.888888888888889,0.4861111111111111,2.5513068546661857,0.2815864809558952
267,5.8,0.7,5.2,4.4,7.9,High,Female,7.02,< 7 hours,18.8,0.23404255319148937,1.1153846153846154,1.3620689655172415,3.0298514815086235,0.2481481028739148
268,9.2,3.2,7.9,3.2,0.5,High,Female,9.5,>= 7 hours,16.099999999999998,0.19875776397515532,1.1645569620253162,0.05434782608695653,3.677295201639379,0.21379877833015604
269,6.0,0.4,6.3,0.3,11.0,Moderate,Male,7.62,< 7 hours,17.7,0.01694915254237288,0.9523809523809524,1.8333333333333333,5.129246208427381,0.1631521994703124
270,5.2,0.5,7.3,5.6,5.4,Low,Male,6.98,>= 7 hours,16.700000000000003,0.3353293413173652,0.7123287671232877,1.0384615384615385,2.455436145915154,0.2893990679533033
271,6.6,2.0,5.2,0.9,9.3,High,Female,7.92,< 7 hours,18.8,0.047872340425531915,1.2692307692307692,1.4090909090909092,3.9370039370059056,0.2025519956555797
272,7.3,2.1,7.4,4.0,3.2,Moderate,Female,7.9,>= 7 hours,16.6,0.24096385542168672,0.9864864864864864,0.4383561643835617,2.239791656977645,0.30866182331393666
273,5.7,0.1,6.5,4.2,7.5,Low,Female,7.45,< 7 hours,17.5,0.24000000000000002,0.8769230769230769,1.3157894736842104,3.1531730050855122,0.24077976014375313
274,9.8,0.4,8.4,2.4,3.0,High,Female,8.15,>= 7 hours,15.600000000000001,0.15384615384615383,1.1666666666666667,0.3061224489795918,4.087378948258489,0.1965648736157781
275,9.3,0.7,8.5,4.6,0.9,High,Male,8.57,>= 7 hours,15.5,0.2967741935483871,1.0941176470588236,0.0967741935483871,4.036809796526625,0.1985383686097494
276,7.5,2.5,9.3,2.7,2.0,Moderate,Female,8.0,>= 7 hours,14.7,0.1836734693877551,0.8064516129032258,0.26666666666666666,2.5669372151781715,0.2803525657095282
277,5.2,3.7,8.4,4.1,2.6,Low,Male,7.28,>= 7 hours,15.6,0.26282051282051283,0.6190476190476191,0.5,1.0739335795724674,0.4821755189508748
278,7.0,2.6,5.5,3.9,5.0,High,Female,7.05,< 7 hours,18.5,0.2108108108108108,1.2727272727272727,0.7142857142857143,1.8625699092025154,0.3493364465214372
279,10.0,0.2,9.9,1.6,2.3,High,Male,8.9,>= 7 hours,14.099999999999998,0.11347517730496456,1.0101010101010102,0.22999999999999998,4.40407008724127,0.1850457125567169
280,7.8,3.0,9.4,1.5,2.3,Moderate,Female,8.12,>= 7 hours,14.600000000000001,0.10273972602739725,0.8297872340425532,0.2948717948717949,2.8337254630609507,0.26084288236997877
281,6.6,2.7,9.0,4.3,1.4,Moderate,Female,7.32,>= 7 hours,15.000000000000002,0.2866666666666666,0.7333333333333333,0.21212121212121213,2.2397916569776455,0.30866182331393666
282,9.1,0.5,7.7,0.0,6.7,High,Female,9.1,>= 7 hours,16.3,0.0,1.1818181818181817,0.7362637362637363,4.528704744920635,0.18087419135896632
283,6.6,1.5,7.0,4.2,4.7,Moderate,Female,6.98,>= 7 hours,17.0,0.24705882352941178,0.9428571428571428,0.7121212121212122,2.1047565179849186,0.32208644839210465
284,6.2,1.5,6.1,0.4,9.8,Moderate,Male,6.25,< 7 hours,17.9,0.022346368715083803,1.0163934426229508,1.5806451612903227,4.350766216043637,0.18688912197315194
285,8.0,2.7,8.1,2.4,2.8,Moderate,Female,8.5,>= 7 hours,15.899999999999999,0.1509433962264151,0.9876543209876544,0.35,2.688710967483613,0.2710974128401787
286,7.6,1.9,5.1,2.0,7.4,High,Male,7.7,< 7 hours,18.9,0.10582010582010583,1.4901960784313726,0.9736842105263159,3.205594068707598,0.23777853584126477
287,6.9,1.6,7.9,3.2,4.4,Moderate,Male,8.28,>= 7 hours,16.1,0.19875776397515527,0.8734177215189873,0.6376811594202899,2.2336442569636437,0.30924861256661207
288,9.1,2.9,9.8,0.0,2.2,High,Male,8.7,>= 7 hours,14.2,0.0,0.9285714285714285,0.2417582417582418,3.9008546072196366,0.20404604505648088
289,6.0,0.0,8.2,5.4,4.4,Moderate,Male,7.3,>= 7 hours,15.8,0.34177215189873417,0.7317073170731708,0.7333333333333334,2.7147743920996454,0.26919535197796635
290,5.3,3.7,6.8,0.6,7.6,Low,Female,6.95,< 7 hours,17.2,0.03488372093023256,0.7794117647058824,1.4339622641509433,2.940521495698793,0.253773517310217
291,7.4,1.0,6.4,1.8,7.4,Moderate,Male,7.88,< 7 hours,17.6,0.10227272727272727,1.15625,1.0,3.4794635601866375,0.2232410168235267
292,6.6,2.4,8.6,1.6,4.8,Moderate,Male,8.18,>= 7 hours,15.399999999999999,0.10389610389610392,0.7674418604651163,0.7272727272727273,2.2825424421026654,0.30464191023816284
293,7.1,0.5,5.9,4.1,6.4,High,Male,7.72,< 7 hours,18.1,0.22651933701657453,1.2033898305084745,0.9014084507042255,2.9736341402398514,0.2516588001580939
